Link to PDF,Dates of Breach,Name of Entity,State Reported,Source(s),Start Date of Breach,End Date of Breach
https://www.doj.nh.gov/consumer/security-breaches/documents/citizens-financial-20170801.pdf,"August 01, 2017","Citizens Financial Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-08-01 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/citizens-financial-20170707.pdf,"July 07, 2017","Citizens Financial Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-07-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/citizens-financial-20170703.pdf,"July 03, 2017","Citizens Financial Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-07-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/citizens-financial-20170607.pdf,"June 07, 2017","Citizens Financial Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-06-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/citizens-financial-20170606.pdf,"June 06, 2017","Citizens Financial Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-06-06 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/citizens-financial-20170505.pdf,"May 05, 2017","Citizens Financial Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-05-05 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/citizens-20170413.pdf,"April 13, 2017","Citizens Financial Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-04-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/citizens-20170405.pdf,"April 05, 2017","Citizens Financial Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-04-05 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/citizens-20151202.pdf,"December 02, 2015","Citizens Financial Group, Inc., 	",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-12-02 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/city-harvest-20070703.pdf,"July 03, 2007","City Harvest, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2007-07-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/claires-20120426.pdf,"April 26, 2012","Claire's Stores, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-04-26 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clamcase-20140828.pdf,"August 28, 2014","ClamCase, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-08-28 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clamcase-20140822.pdf,"August 22, 2014","ClamCase, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-08-22 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clarfeld-financial-20180316.pdf,"March 16, 2018","Clarfeld Financial Advisors, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-03-16 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clarity-media-20131107.pdf,"November 07, 2013","Clarity Media Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-11-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clark-friel-joyce-20121228.pdf,"December 28, 2012","Clark, Friel and Joyce, PA, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-12-28 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clark-neitzel-20120906.pdf,"September 06, 2012","Clark-Neitzel, Charlotte, Dr., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-09-06 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clarksons-20180730.pdf,"July 30, 2018","Clarkson PLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-07-30 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clarksville-montgomery-school-20120808.pdf,"August 08, 2012","Clarksville-Montgomery County School System, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-08-08 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clearview-realty-20181224.pdf,"December 24, 2018","Clearview Realty Ventures LLC d/b/a Lake Opechee Inn and Spa,   ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-12-24 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/client-network-20160418.pdf,"April 18, 2016","Client Network Services, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-04-18 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clif-bar-winery-20150612.pdf,"June 12, 2015","Clif Bar Familty Winery & Farm, LLC., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-06-12 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/cliftonlarsonallen-20170920.pdf,"September 20, 2017","CliftonLarsonAllen LLP, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-09-20 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clinical-pathology-20180321.pdf,"March 21, 2018","Clinical Pathology Laboratories Southeast, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-03-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clinical-reference-20131007.pdf,"October 07, 2013","Clinical Reference Laboratory, Inc. (CRL), ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-10-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clinical-reference-20131003.pdf,"October 03, 2013","Clinical Reference Laboratory, Inc. (CRL), ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-10-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clinton-health-20160405.pdf,"April 05, 2016","Clinton Health Access Initiative, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-04-05 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clinton-health-access-20130329.pdf,"March 29, 2013","Clinton Health Access Initiative, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-03-29 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/clysar-20170526.pdf,"May 26, 2017","Clysar, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-05-26 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/cng-financial-20180830.pdf,"August 3, 2018","CNG Financial Corporation, Inc. (CNG), ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-08-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/cnu-20180423.pdf,"April 23, 2018","CNU of New Hampshire, LLC dba CashNetUSA, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-04-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/cnu-20180313.pdf,"March 13, 2018","CNU Online Holdings, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-03-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/coa-network-20160619.pdf,"June 19, 2015","COA Network, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-06-19 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/cobra-electronics-20091109.pdf,"November 09, 2009","Cobra Electronics, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2009-11-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/coca-cola-bottling-20181001.pdf,"October 01, 2018","Coca-Cola Bottling Company of Northern New England (""CCNNE""), ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-10-01 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/coca-cola-20180119.pdf,"January 19, 2018","Coca-Cola Company, The, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-01-19 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/coca-cola-20140123.pdf,"January 23, 2014","Coca-Cola Company, The, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-01-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/coca-cola-credit-union-20120222.pdf,"February 22, 2012","Coca-Cola Company Family Federal Credit Union, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-02-22 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/cohen-grieb-20160602.pdf,"June 02, 2016","Cohen & Grieb, P.A., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-06-02 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/coincafe-20171018.pdf,"October 18, 2017","Coincafe, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-10-18 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/cole-sport-20170727.pdf,"July 27, 2017","Cole Sport, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-07-27 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/college-board-20120113.pdf,"January 13, 2012","College Board, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-01-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/college-holy-cross-20171018.pdf,"October 18, 2017","College of the Holy Cross, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-10-18 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/collier-heggerness-bronk-20181112.pdf,"November 12, 2018","Collier Heggerness & Bronk CPA's PS Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-11-12 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/college-holy-cross-20111007.pdf,"October 07, 2011","College of the Holy Cross, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-10-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/colonial-properties-20130930.pdf,"September 30, 2013","Colonial Properties Trust, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-09-30 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/colorado-bankers-20180803.pdf,"August 03, 2018","Colorado Bankers Life Insurance Company, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-08-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/colorado-springs-utility-20110114.pdf,"January 14, 2011","Colorado Springs Utility, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-01-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/colt-express-20080619.pdf,"June 19, 2008","Colt Express Outsourcing Services, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2008-06-19 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/columbia-capital-20080421.pdf,"April 21, 2008","Columbia Capital, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2008-04-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/columbia-threadneedle-20151110.pdf,"November 11, 2015","Columbia Threadneedle Investments, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-11-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/columbia-university-20120423.pdf,"April 23, 2012","Columbia University, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-04-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/columbia-university-20100201.pdf,"February 01, 2010","Columbia University, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2010-02-01 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/columbia-university-medical-center-20130506.pdf,"May 06, 2013","Columbia University Medical Center of Columbia University, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-05-06 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/columbian-financial-group-20150417.pdf,"April 17, 2015","Columbian Financial Group, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-04-17 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/combat-brands-20170414.pdf,"April 14, 2017","Combat Brands LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-04-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/combe-20190301.pdf,"March 1, 2019","Combe Incorporated, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2019-03-01 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/commonbond-20161229.pdf,"December 29, 2016","CommonBond, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-12-29 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/commonwealth-health-20170324.pdf,"March 24, 2017","Commonwealth Health Corporation, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-24 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/community-college-nh-20080424.pdf,"April 24, 2008","Community College System of NH, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2008-04-24 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/community-health-plan-20170103.pdf,"January 03, 2017","Community Health Plan of Washington, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-01-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/comnet-marketing-20161229.pdf,"December 29, 2016","Comnet Marketing Group, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-12-29 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/comnet-marketing-20160711.pdf,"July 11, 2016","Comnet Marketing Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-07-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/complete-medical-homecare-20140121.pdf,"January 21, 2014","Complete Medical Homecare, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-01-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/complyright-20180713.pdf,"July 13, 2018","ComplyRight, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-07-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/computer-sciences-20130403.pdf,"April 03, 2013","Computer Sciences Corporation, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-04-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/concept-title-20180814.pdf,"August 14, 2018","Concept Title Services, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-08-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/concord-hospital-security-20110607.pdf,"June 07, 2011","Concord Hospital, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-06-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/concord-hospital-20070608.pdf,"June 08, 2007","Concord Hospital Security, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2007-06-08 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/concord-massachusetts-20190207.pdf,"February 07, 2019","Concord, Massachusetts,  ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2019-02-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/concord-orthopaedics-20180313.pdf,"March 13, 2018","Concord Orthopaedics, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-03-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/concord-visting-nurse-20080418.pdf,"April 18, 2008","Concord Regional Visiting Nurse Association, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2008-04-18 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/concur-technologies-20101208.pdf,"December 08, 2010","Concur Technologies, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2010-12-08 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/concur-technologies-20101215.pdf,"December 15, 2010","Concur Technologies, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2010-12-15 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/connecticut-airport-authority-20180209.pdf,"February 09, 2018","Connecticut Airport Authority, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-02-09 00:00:00,
