Dates of Breach,End Date of Breach,Individuals Affected,Link to PDF,Name of Entity,Reported Date,Source(s),Start Date of Breach,State Reported
1/24/2017-2/8/2017,2017-02-08 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/TechWise.pdf ,TechWise,2017-02-10 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-24 00:00:00,Montana
1/17/2017-1/17/2017,2017-01-17 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/TransPerfect-Global-Inc..pdf ,"TransPerfect Global, Inc.",2017-02-10 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-17 00:00:00,Montana
2/10/2017-2/10/2017,2017-02-10 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Frosch-International-Travel.pdf ,Frosch International Travel,2017-02-13 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-10 00:00:00,Montana
1/19/2017-1/13/2017,2017-01-13 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Petro-49.pdf ,Petro 49,2017-02-13 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-19 00:00:00,Montana
1/9/2017-1/10/2017,2017-01-10 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Evanson-Asset-Management.pdf ,Evanson Asset Management,2017-02-14 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-09 00:00:00,Montana
1/25/2017-1/25/2017,2017-01-25 00:00:00,30 in Montana, https://media.dojmt.gov/wp-content/uploads/Driveline.pdf ,"Driveline Retail Merchandising, Inc.",2017-02-14 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-25 00:00:00,Montana
11/30/2016-1/17/2017,2017-01-17 00:00:00,26 in Montana, https://media.dojmt.gov/wp-content/uploads/The-Honest-Kitchen.pdf ,The Honest Kitchen,2017-02-15 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-11-30 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,203 in Montana, https://media.dojmt.gov/wp-content/uploads/New-Englad-Biolabs-NEB.pdf ,New England Biolabs (NEB),2017-02-17 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
12/26/2016-1/25/2017,2017-01-25 00:00:00,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Family-Services-Rochester.pdf ,Family Service Rochester,2017-02-17 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-12-26 00:00:00,Montana
2/2/2017-2/3/2017,2017-02-03 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Amplify.pdf ,"Amplify Education, Inc.",2017-02-17 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-02 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,107 in Montana, https://media.dojmt.gov/wp-content/uploads/Century-LLC.pdf ,"Century, LLC",2017-02-19 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/8/2017-2/8/2017,2017-02-08 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Citizens-Memorial.pdf ,Citizens Memorial Hospital,2017-02-20 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-08 00:00:00,Montana
1/30/2017-2/1/2017,2017-02-01 00:00:00,26 in Montana, https://media.dojmt.gov/wp-content/uploads/CenturyLink.pdf ,CenturyLink,2017-02-20 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-30 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,53 in Montana, https://media.dojmt.gov/wp-content/uploads/Movie-Mars.pdf ,MovieMars.com,2017-02-21 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
1/1/2017-1/1/2017,2017-01-01 00:00:00,10 in Montana, https://media.dojmt.gov/wp-content/uploads/Emory-Healthcare.pdf ,Emory Healthcare,2017-02-21 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-01 00:00:00,Montana
2/17/2017-2/17/2017,2017-02-17 00:00:00,75 in Montana, https://media.dojmt.gov/wp-content/uploads/TRG.pdf ,TRG,2017-02-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-17 00:00:00,Montana
1/2/2017-2/2/2017,2017-02-02 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Federal-Direct-Tax-Services-1.pdf ,Federal Direct Tax Services,2017-02-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-02 00:00:00,Montana
1/27/2017-1/27/2017,2017-01-27 00:00:00,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Roxy-Trading-Inc..pdf ,"Roxy Trading, Inc.",2017-02-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-27 00:00:00,Montana
2/9/2017-2/9/2017,2017-02-09 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Arabella-Advisors.pdf ,Arabella Advisors,2017-02-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-09 00:00:00,Montana
2/3/2017-2/3/2017,2017-02-03 00:00:00,49 in Montana, https://media.dojmt.gov/wp-content/uploads/InterMountain-Management.pdf ,InterMountain Management,2017-02-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-03 00:00:00,Montana
4/24/2016-12/14/2016,2016-12-14 00:00:00,210 in Montana, https://media.dojmt.gov/wp-content/uploads/Intex-Recreation-Corp.pdf ,Intex Recreation Corp,2017-02-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-04-24 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,69 in Montana, https://media.dojmt.gov/wp-content/uploads/Bluemercury-Inc.pdf ,"Bluemercury, Inc.",2017-02-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/20/2017-2/20/2017,2017-02-20 00:00:00,129 in Montana, https://media.dojmt.gov/wp-content/uploads/Nomad-Global-Communication-Solutions.pdf ,Nomad Global Communications Solutions,2017-02-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-20 00:00:00,Montana
11/2/2016-1/27/2017,2017-01-27 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/SunTrust.pdf ,SunTrust,2017-02-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-11-02 00:00:00,Montana
6/1/2013-12/31/2016,2016-12-31 00:00:00,193 in Montana, https://media.dojmt.gov/wp-content/uploads/Abbott-Nutrition.pdf ,Abbott Nutrition,2017-02-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2013-06-01 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,107 in Montana, https://media.dojmt.gov/wp-content/uploads/Nutrex-Hawaii-Inc.pdf ,"Nutrex Hawaii, Inc.",2017-02-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
11/29/2016-1/17/2017,2017-01-17 00:00:00,13 in Montana, https://media.dojmt.gov/wp-content/uploads/JoFit.pdf ,JoFit,2017-02-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-11-29 00:00:00,Montana
1/2/2017-2/2/2017,2017-02-02 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Federal-Direct-Tax-Services.pdf ,Federal Direct Tax Services,2017-02-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-02 00:00:00,Montana
10/23/2016-1/1/2017,2017-01-01 00:00:00,Unknown in Montana, https://media.dojmt.gov/wp-content/uploads/Benchmark.pdf ,Benchmark,2017-02-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-10-23 00:00:00,Montana
1/24/2017-1/24/2017,2017-01-24 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/John-Deere-Financial.pdf ,John Deere Financial,2017-02-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-24 00:00:00,Montana
7/15/2015-12/14/2016,2016-12-14 00:00:00,73 in Montana, https://media.dojmt.gov/wp-content/uploads/Roberts-Hawaii.pdf ,Roberts Hawaii,2017-02-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2015-07-15 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Liberty-Hardware-Manufacturing-Corporation.pdf ,Liberty Hardware Manufacturing Corporation,2017-02-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
10/6/2016-10/6/2016,2016-10-06 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/United-States-Anti-Doping-Agency.pdf ,United States Anti-Doping Agency,2017-02-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-10-06 00:00:00,Montana
2/8/2017-2/10/2017,2017-02-10 00:00:00,602 in Montana, https://media.dojmt.gov/wp-content/uploads/Rods-Western-Palace.pdf ,Rod's Western Palace,2017-02-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-08 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,93 in Montana, https://media.dojmt.gov/wp-content/uploads/Atlantic-Cigar-Co.pdf ,Atlantic Cigar Co.,2017-02-27 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,57 in Montana, https://media.dojmt.gov/wp-content/uploads/Alpha-Industries.pdf ,Alpha Industries,2017-02-27 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/10/2017-2/10/2017,2017-02-10 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Wisenbaker-Builder-Services.pdf ,Wisenbaker Builder Services,2017-02-27 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-10 00:00:00,Montana
12/25/2016-1/14/2017,2017-01-14 00:00:00,17 in Montana, https://media.dojmt.gov/wp-content/uploads/Ambassador-Title-Service_RTS-Title-Escrow_DRI-Title-Escrow.pdf ,"Ambassador Title Service, RTS Title & Escrow, DRI Title & Escrow",2017-02-28 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-12-25 00:00:00,Montana
8/2/2016-2/22/2017,2017-02-22 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Amquip-Crane-Rental.pdf ,AmQuip Crane Rental,2017-03-01 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-08-02 00:00:00,Montana
2/13/2017-2/13/2017,2017-02-13 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Lexington-County-Health-Services-District-Inc..pdf ,"Lexington County Health Services District, Inc.",2017-03-02 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-13 00:00:00,Montana
1/30/2016-1/30/2017,2017-01-30 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Iowa-Mutual-Insurance.pdf ,Iowa Mutual Insurance Company,2017-03-02 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-01-30 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,10 in Montana, https://media.dojmt.gov/wp-content/uploads/Theisens-Supply-Inc.-1.pdf ,"Theisen's Supply, Inc.",2017-03-03 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/19/2017-2/19/2017,2017-02-19 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Daytona-State-College.pdf ,Daytona State College,2017-03-03 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-19 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,267 in Montana, https://media.dojmt.gov/wp-content/uploads/West-Music.pdf ,West Music Company,2017-03-03 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/14/2017-2/14/2017,2017-02-14 00:00:00,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Carla-Cross-LLC.pdf ,"Carl Cross, LLC",2017-03-03 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-14 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,217 in Montana, https://media.dojmt.gov/wp-content/uploads/Bambeco-Inc..pdf ,"Bambeco, Inc.",2017-03-06 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
1/24/2017-1/24/2017,2017-01-24 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/University-of-Idaho.pdf ,University of Idaho,2017-03-06 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-24 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Atwood-Distributing-LP.pdf ,"Atwood Distributing, Inc.",2017-03-07 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/4/2017-2/21/2017,2017-02-21 00:00:00,4 in Montana, https://media.dojmt.gov/wp-content/uploads/Maxim-Capital-Enterprises-Inc..pdf ,"Maxim Capital Enterprises, Inc.",2017-03-07 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-04 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,114 in Montana, https://media.dojmt.gov/wp-content/uploads/Vapour-Organic-Beauty-LLC.pdf ,"Vapour Organic Beauty, LLC",2017-03-08 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,70 in Montana, https://media.dojmt.gov/wp-content/uploads/Sport-Smart.pdf ,Sport-Smart.com,2017-03-08 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,67 in Montana, https://media.dojmt.gov/wp-content/uploads/Running-Supply-Inc..pdf ,"Running Supply, Inc.",2017-03-08 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,4 in Montana, https://media.dojmt.gov/wp-content/uploads/Purdys-Chocolatier.pdf ,R.C. Purdy Chocolates Ltd. dba Purdys Chocolatier,2017-03-08 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
12/14/2016-2/6/2017,2017-02-06 00:00:00,4136 in Montana, https://media.dojmt.gov/wp-content/uploads/prAna.pdf ,prAna,2017-03-08 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-12-14 00:00:00,Montana
6/15/2016-1/30/2017,2017-01-30 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Friedman-Perry-CPAs.pdf ,"Friedman & Perry, CPA's",2017-03-09 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-06-15 00:00:00,Montana
12/29/2016-12/29/2016,2016-12-29 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/HealthTexas-Provider-Network-Denton-Heart-Group.pdf ,HealthTexas Provider Network (Denton Heart Group),2017-03-10 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-12-29 00:00:00,Montana
12/20/2016-12/27/2016,2016-12-27 00:00:00,4 in Montana, https://media.dojmt.gov/wp-content/uploads/Wall-Titus-LLC.pdf ,"Wall Titus, LLC",2017-03-10 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-12-20 00:00:00,Montana
3/10/2017-3/10/2017,2017-03-10 00:00:00,307 in Montana, https://media.dojmt.gov/wp-content/uploads/ADF-International.pdf ,ADF International,2017-03-13 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-03-10 00:00:00,Montana
11/21/2016-2/6/2017,2017-02-06 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Ondracek-Company.pdf ,Ondracek & Company,2017-03-13 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-11-21 00:00:00,Montana
1/25/2017-1/25/2017,2017-01-25 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Geokinetics.pdf ,"Geokinetics, Inc.",2017-03-14 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-25 00:00:00,Montana
2/1/2016-12/31/2016,2016-12-31 00:00:00,345 in Montana, https://media.dojmt.gov/wp-content/uploads/Plow-Hearth.pdf ,Plow & Hearth,2017-03-14 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-02-01 00:00:00,Montana
12/31/2013-2/4/2017,2017-02-04 00:00:00,27 in Montana, https://media.dojmt.gov/wp-content/uploads/Zest-Dental-Solutions.pdf ,Zest Dental Solution,2017-03-14 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2013-12-31 00:00:00,Montana
2/21/2017-3/21/2017,2017-03-21 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Vertex-Wireless.pdf ,Vertex Wireless,2017-03-15 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-21 00:00:00,Montana
12/15/2016-12/15/2016,2016-12-15 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Ameriprise-Financial-Services-Inc.-3.pdf ,"Ameriprise Financial Services, Inc.",2017-03-15 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-12-15 00:00:00,Montana
2/21/2017-2/21/2017,2017-02-21 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Therafit-Shoes.pdf ,Therafit Shoes,2017-03-16 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-21 00:00:00,Montana
3/3/2017-3/3/2017,2017-03-03 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Colorado-Nonprofit-Development-Center.pdf ,Colorado Nonprofit Development Center,2017-03-16 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-03-03 00:00:00,Montana
2/11/2017-2/11/2017,2017-02-11 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Northwest-Christian-Schools.pdf ,"Northwest Christian Schools, Inc.",2017-03-16 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-11 00:00:00,Montana
3/3/2017-3/6/2017,2017-03-06 00:00:00,9 in Montana, https://media.dojmt.gov/wp-content/uploads/American-Tire-Distributors.pdf ,American Tire Distributors,2017-03-17 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-03-03 00:00:00,Montana
1/22/2017-1/22/2017,2017-01-22 00:00:00,62 in Montana, https://media.dojmt.gov/wp-content/uploads/Urology-Austin.pdf ,Urology Austin,2017-03-20 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-22 00:00:00,Montana
10/20/2016-2/3/2017,2017-02-03 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/People-for-People.pdf ,People for People,2017-03-20 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-10-20 00:00:00,Montana
10/26/2016-1/31/2017,2017-01-31 00:00:00,332 in Montana, https://media.dojmt.gov/wp-content/uploads/Bulletproof-360-Inc..pdf ,"Bulletproof 360, Inc.",2017-03-21 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-10-26 00:00:00,Montana
1/27/2017-2/2/2017,2017-02-02 00:00:00,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Campbell-Taylor-Company.pdf ,Campbell Taylor & Company,2017-03-21 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-27 00:00:00,Montana
3/5/2017-3/5/2017,2017-03-05 00:00:00,26 in Montana, https://media.dojmt.gov/wp-content/uploads/Rudd-Company.pdf ,"Rudd & Company, PLLC",2017-03-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-03-05 00:00:00,Montana
9/1/2016-2/28/2017,2017-02-28 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Coachella.com_.pdf ,Coachella.com,2017-03-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2016-09-01 00:00:00,Montana
1/24/2017-1/24/2017,2017-01-24 00:00:00,4 in Montana, https://media.dojmt.gov/wp-content/uploads/Washington-University-School-of-Medicine.pdf ,Washington University School of Medicine,2017-03-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-24 00:00:00,Montana
1/4/2017-2/10/2017,2017-02-10 00:00:00,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Commonwealth-Health-Corporation.pdf ,Commonwealth Health,2017-03-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-01-04 00:00:00,Montana
